id,programa,latitud,longitud,alcaldia
CDSG-VC-AP12019,Poste C5,19.454741,-99.11812,Venustiano Carranza
CDSG-VC-AP12020,Poste C5,19.458352,-99.118681,Venustiano Carranza
CDSG-VC-AP12021,Poste C5,19.454977,-99.116587,Venustiano Carranza
CDSG-VC-AP12022,Poste C5,19.457541,-99.119952,Venustiano Carranza
CDSG-VC-AP12023,Poste C5,19.439363,-99.111641,Venustiano Carranza
CDSG-VC-AP12024,Poste C5,19.439534,-99.113337,Venustiano Carranza
CDSG-VC-AP12025,Poste C5,19.417876,-99.120237,Venustiano Carranza
CDSG-VC-AP12026,Poste C5,19.411727,-99.097363,Venustiano Carranza
CDSG-VC-AP12027,Poste C5,19.41284,-99.094887,Venustiano Carranza
CDSG-VC-AP12028,Poste C5,19.423386,-99.12447,Venustiano Carranza
CDSG-VC-AP12029,Poste C5,19.426389,-99.120396,Venustiano Carranza
CDSG-VC-AP12030,Poste C5,19.429179,-99.124446,Venustiano Carranza
CDSG-VC-AP12031,Poste C5,19.435326,-99.122241,Venustiano Carranza
CDSG-VC-AP12052,Poste C5,19.433051,-99.118791,Venustiano Carranza
CDSG-VC-AP12053,Poste C5,19.432525,-99.121134,Venustiano Carranza
CDSG-VC-AP12054,Poste C5,19.424819,-99.06225,Venustiano Carranza
CDSG-VC-AP12055,Poste C5,19.426002,-99.063689,Venustiano Carranza
CDSG-VC-AP12056,Poste C5,19.425008,-99.063717,Venustiano Carranza
CDSG-VC-AP12057,Poste C5,19.425182,-99.058126,Venustiano Carranza
CDSG-VC-AP12058,Poste C5,19.426375,-99.057364,Venustiano Carranza
CDSG-VC-AP12059,Poste C5,19.44479,-99.123711,Venustiano Carranza
CDSG-VC-AP12060,Poste C5,19.427884,-99.059384,Venustiano Carranza
CDSG-VC-AP12061,Poste C5,19.428227,-99.05966,Venustiano Carranza
CDSG-VC-AP12063,Poste C5,19.430712,-99.06129,Venustiano Carranza
CDSG-VC-AP12064,Poste C5,19.431192,-99.056403,Venustiano Carranza
CDSG-VC-AP12065,Poste C5,19.427849,-99.055564,Venustiano Carranza
CDSG-VC-AP12066,Poste C5,19.419167,-99.073269,Venustiano Carranza
CDSG-VC-AP12067,Poste C5,19.421752,-99.070698,Venustiano Carranza
CDSG-VC-AP12068,Poste C5,19.420514,-99.071993,Venustiano Carranza
CDSG-VC-AP12069,Poste C5,19.412587,-99.075304,Venustiano Carranza
CDSG-VC-AP12070,Poste C5,19.444507,-99.092524,Venustiano Carranza
CDSG-VC-AP12071,Poste C5,19.449053,-99.092041,Venustiano Carranza
CDSG-VC-AP12072,Poste C5,19.44684,-99.090296,Venustiano Carranza
CDSG-VC-AP12073,Poste C5,19.427826,-99.069957,Venustiano Carranza
CDSG-VC-AP12074,Poste C5,19.427528,-99.067328,Venustiano Carranza
CDSG-VC-AP12075,Poste C5,19.41157,-99.12768,Cuauhtemoc
CDSG-VC-AP12076,Poste C5,19.410715,-99.077399,Venustiano Carranza
CDSG-VC-AP12077,Poste C5,19.41508,-99.076848,Venustiano Carranza
CDSG-VC-AP12078,Poste C5,19.413932,-99.07761,Venustiano Carranza
CDSG-VC-AP12079,Poste C5,19.42581,-99.070223,Venustiano Carranza
CDSG-VC-AP12080,Poste C5,19.423713,-99.122289,Venustiano Carranza
CDSG-VC-AP12081,Poste C5,19.430474,-99.120713,Venustiano Carranza
CDSG-VC-AP12082,Poste C5,19.431206,-99.124658,Venustiano Carranza
CDSG-VC-AP12083,Poste C5,19.426923,-99.119929,Venustiano Carranza
CDSG-VC-AP12084,Poste C5,19.432579,-99.121858,Venustiano Carranza
CDSG-VC-AP12085,Poste C5,19.432246,-99.120171,Venustiano Carranza
CDSG-VC-AP12086,Poste C5,19.426287,-99.124853,Venustiano Carranza
CDSG-VC-AP12088,Poste C5,19.431685,-99.121323,Venustiano Carranza
CDSG-VC-AP12089,Poste C5,19.431794,-99.120495,Venustiano Carranza
CDSG-VC-AP12090,Poste C5,19.426,-99.123,Venustiano Carranza
CDSG-VC-AP12091,Poste C5,19.428204,-99.123083,Venustiano Carranza
CDSG-VC-AP12092,Poste C5,19.42965,-99.122675,Venustiano Carranza
CDSG-VC-AP12093,Poste C5,19.425368,-99.121338,Venustiano Carranza
CDSG-VC-AP12094,Poste C5,19.431467,-99.122552,Venustiano Carranza
CDSG-VC-AP12095,Poste C5,19.42899,-99.122779,Venustiano Carranza
CDSG-VC-AP12096,Poste C5,19.430563,-99.122551,Venustiano Carranza
CDSG-VC-AP12097,Poste C5,19.435488,-99.123986,Venustiano Carranza
CDSG-VC-AP12098,Poste C5,19.428883,-99.121502,Venustiano Carranza
CDSG-VC-AP12099,Poste C5,19.429785,-99.123627,Venustiano Carranza
CDSG-VC-AP12100,Poste C5,19.430806,-99.123438,Venustiano Carranza
CDSG-VC-AP12101,Poste C5,19.416415,-99.08385,Venustiano Carranza
CDSG-VC-AP12102,Poste C5,19.420523,-99.092339,Venustiano Carranza
CDSG-VC-AP12103,Poste C5,19.414237,-99.084277,Venustiano Carranza
CDSG-VC-AP12104,Poste C5,19.42077,-99.084319,Venustiano Carranza
CDSG-VC-AP12106,Poste C5,19.417269,-99.083714,Venustiano Carranza
CDSG-VC-AP12107,Poste C5,19.420165,-99.08309,Venustiano Carranza
CDSG-VC-AP12108,Poste C5,19.423173,-99.065469,Venustiano Carranza
CDSG-VC-AP12109,Poste C5,19.422007,-99.065688,Venustiano Carranza
CDSG-VC-AP12110,Poste C5,19.422749,-99.063535,Venustiano Carranza
CDSG-VC-AP12111,Poste C5,19.422397,-99.062506,Venustiano Carranza
CDSG-VC-AP12112,Poste C5,19.422976,-99.061411,Venustiano Carranza
CDSG-VC-AP12113,Poste C5,19.421838,-99.059658,Venustiano Carranza
CDSG-VC-AP12114,Poste C5,19.421576,-99.057877,Venustiano Carranza
CDSG-VC-AP12115,Poste C5,19.422107,-99.063602,Venustiano Carranza
CDSG-VC-AP12116,Poste C5,19.439647,-99.105325,Venustiano Carranza
CDSG-VC-AP12117,Poste C5,19.449108,-99.121308,Venustiano Carranza
CDSG-VC-AP12118,Poste C5,19.44751,-99.119725,Venustiano Carranza
CDSG-VC-AP12119,Poste C5,19.44976,-99.119355,Venustiano Carranza
CDSG-VC-AP12120,Poste C5,19.443589,-99.123034,Venustiano Carranza
CDSG-VC-AP12121,Poste C5,19.386704,-99.070184,Iztacalco
CDSG-VC-AP12124,Poste C5,19.428299,-99.061118,Venustiano Carranza
CDSG-VC-AP12127,Poste C5,19.424549,-99.059516,Venustiano Carranza
CDSG-VC-AP12128,Poste C5,19.425263,-99.059431,Venustiano Carranza
CDSG-VC-AP12129,Poste C5,19.425904,-99.060079,Venustiano Carranza
CDSG-VC-AP12131,Poste C5,19.426717,-99.061546,Venustiano Carranza
CDSG-VC-AP12132,Poste C5,19.427567,-99.061746,Venustiano Carranza
CDSG-VC-AP12133,Poste C5,19.42837,-99.062966,Venustiano Carranza
CDSG-VC-AP12135,Poste C5,19.424521,-99.060459,Venustiano Carranza
CDSG-VC-AP12136,Poste C5,19.426979,-99.062841,Venustiano Carranza
CDSG-VC-AP12137,Poste C5,19.429251,-99.063734,Venustiano Carranza
CDSG-VC-AP12138,Poste C5,19.409806,-99.089599,Venustiano Carranza
CDSG-VC-AP12139,Poste C5,19.408944,-99.125374,Venustiano Carranza
CDSG-VC-AP12140,Poste C5,19.408882,-99.12325,Venustiano Carranza
CDSG-VC-AP12141,Poste C5,19.448441,-99.118449,Venustiano Carranza
CDSG-VC-AP12142,Poste C5,19.411743,-99.116099,Venustiano Carranza
CDSG-VC-AP12143,Poste C5,19.418637,-99.102501,Venustiano Carranza
CDSG-VC-AP12144,Poste C5,19.421195,-99.103055,Venustiano Carranza
CDSG-VC-AP12145,Poste C5,19.421764,-99.102341,Venustiano Carranza
CDSG-VC-AP12146,Poste C5,19.41018,-99.098934,Venustiano Carranza
CDSG-VC-AP12147,Poste C5,19.411491,-99.098239,Venustiano Carranza
CDSG-VC-AP12148,Poste C5,19.409108,-99.099207,Venustiano Carranza
CDSG-VC-AP12149,Poste C5,19.419023,-99.09932,Venustiano Carranza
CDSG-VC-AP12150,Poste C5,19.422146,-99.113591,Venustiano Carranza
CDSG-VC-AP12151,Poste C5,19.424722,-99.113279,Venustiano Carranza
CDSG-VC-AP12152,Poste C5,19.42136,-99.113657,Venustiano Carranza
CDSG-VC-AP12153,Poste C5,19.412617,-99.104365,Venustiano Carranza
CDSG-VC-AP12154,Poste C5,19.411896,-99.102221,Venustiano Carranza
CDSG-VC-AP12155,Poste C5,19.416869,-99.112587,Venustiano Carranza
CDSG-VC-AP12156,Poste C5,19.418198,-99.111979,Venustiano Carranza
CDSG-VC-AP12157,Poste C5,19.419229,-99.111246,Venustiano Carranza
CDSG-VC-AP12158,Poste C5,19.414764,-99.112348,Venustiano Carranza
CDSG-VC-AP12159,Poste C5,19.415713,-99.112148,Venustiano Carranza
CDSG-VC-AP12160,Poste C5,19.422554,-99.111505,Venustiano Carranza
CDSG-VC-AP12161,Poste C5,19.423313,-99.111392,Venustiano Carranza
CDSG-VC-AP12162,Poste C5,19.421261,-99.112686,Venustiano Carranza
CDSG-VC-AP12163,Poste C5,19.421452,-99.11159,Venustiano Carranza
CDSG-VC-AP12164,Poste C5,19.412142,-99.114118,Venustiano Carranza
CDSG-VC-AP12165,Poste C5,19.424424,-99.112259,Venustiano Carranza
CDSG-VC-AP12166,Poste C5,19.426449,-99.111641,Venustiano Carranza
CDSG-VC-AP12167,Poste C5,19.424723,-99.111897,Venustiano Carranza
CDSG-VC-AP12168,Poste C5,19.412685,-99.112623,Venustiano Carranza
CDSG-VC-AP12169,Poste C5,19.414993,-99.107024,Venustiano Carranza
CDSG-VC-AP12170,Poste C5,19.418914,-99.108579,Venustiano Carranza
CDSG-VC-AP12171,Poste C5,19.419166,-99.109779,Venustiano Carranza
CDSG-VC-AP12172,Poste C5,19.416575,-99.105424,Venustiano Carranza
CDSG-VC-AP12173,Poste C5,19.419429,-99.109236,Venustiano Carranza
CDSG-VC-AP12174,Poste C5,19.420161,-99.10858,Venustiano Carranza
CDSG-VC-AP12175,Poste C5,19.420033,-99.111647,Venustiano Carranza
CDSG-VC-AP12176,Poste C5,19.409368,-99.098093,Venustiano Carranza
CDSG-VC-AP12177,Poste C5,19.417438,-99.099174,Venustiano Carranza
CDSG-VC-AP12178,Poste C5,19.41047,-99.098058,Venustiano Carranza
CDSG-VC-AP12179,Poste C5,19.412322,-99.09884,Venustiano Carranza
CDSG-VC-AP12180,Poste C5,19.417658,-99.107911,Venustiano Carranza
CDSG-VC-AP12181,Poste C5,19.412095,-99.10044,Venustiano Carranza
CDSG-VC-AP12182,Poste C5,19.413712,-99.102108,Venustiano Carranza
CDSG-VC-AP12183,Poste C5,19.414227,-99.101937,Venustiano Carranza
CDSG-VC-AP12184,Poste C5,19.411289,-99.103497,Venustiano Carranza
CDSG-VC-AP12185,Poste C5,19.410649,-99.102201,Venustiano Carranza
CDSG-VC-AP12186,Poste C5,19.418913,-99.110617,Venustiano Carranza
CDSG-VC-AP12187,Poste C5,19.418271,-99.110655,Venustiano Carranza
CDSG-VC-AP12188,Poste C5,19.415767,-99.111025,Venustiano Carranza
CDSG-VC-AP12189,Poste C5,19.414647,-99.111157,Venustiano Carranza
CDSG-VC-AP12190,Poste C5,19.422103,-99.110295,Venustiano Carranza
CDSG-VC-AP12191,Poste C5,19.421028,-99.11038,Venustiano Carranza
CDSG-VC-AP12193,Poste C5,19.42333,-99.113354,Venustiano Carranza
CDSG-VC-AP12194,Poste C5,19.418753,-99.105569,Venustiano Carranza
CDSG-VC-AP12195,Poste C5,19.424941,-99.110221,Venustiano Carranza
CDSG-VC-AP12196,Poste C5,19.424381,-99.109116,Venustiano Carranza
CDSG-VC-AP12197,Poste C5,19.421173,-99.108456,Venustiano Carranza
CDSG-VC-AP12198,Poste C5,19.418575,-99.100177,Venustiano Carranza
CDSG-VC-AP12199,Poste C5,19.41467,-99.103147,Venustiano Carranza
CDSG-VC-AP12200,Poste C5,19.415944,-99.102262,Venustiano Carranza
CDSG-VC-AP12201,Poste C5,19.413533,-99.099603,Venustiano Carranza
CDSG-VC-AP12202,Poste C5,19.413703,-99.103251,Venustiano Carranza
CDSG-VC-AP12203,Poste C5,19.411969,-99.099906,Venustiano Carranza
CDSG-VC-AP12204,Poste C5,19.411056,-99.100277,Venustiano Carranza
CDSG-VC-AP12205,Poste C5,19.415624,-99.109834,Venustiano Carranza
CDSG-VC-AP12206,Poste C5,19.415977,-99.1083,Venustiano Carranza
CDSG-VC-AP12207,Poste C5,19.414776,-99.106547,Venustiano Carranza
CDSG-VC-AP12208,Poste C5,19.414368,-99.109557,Venustiano Carranza
CDSG-VC-AP12209,Poste C5,19.412062,-99.112032,Venustiano Carranza
CDSG-VC-AP12210,Poste C5,19.412523,-99.111108,Venustiano Carranza
CDSG-VC-AP12211,Poste C5,19.414775,-99.109043,Venustiano Carranza
CDSG-VC-AP12212,Poste C5,19.422631,-99.103104,Venustiano Carranza
CDSG-VC-AP12213,Poste C5,19.415236,-99.108786,Venustiano Carranza
CDSG-VC-AP12214,Poste C5,19.416628,-99.107291,Venustiano Carranza
CDSG-VC-AP12215,Poste C5,19.421764,-99.103494,Venustiano Carranza
CDSG-VC-AP12216,Poste C5,19.414568,-99.10768,Venustiano Carranza
CDSG-VC-AP12217,Poste C5,19.414278,-99.108538,Venustiano Carranza
CDSG-VC-AP12218,Poste C5,19.414152,-99.10729,Venustiano Carranza
CDSG-VC-AP12219,Poste C5,19.413212,-99.107356,Venustiano Carranza
CDSG-VC-AP12220,Poste C5,19.41581,-99.100528,Venustiano Carranza
CDSG-VC-AP12221,Poste C5,19.411948,-99.104993,Venustiano Carranza
CDSG-VC-AP12222,Poste C5,19.414635,-99.099908,Venustiano Carranza
CDSG-VC-AP12223,Poste C5,19.422847,-99.104781,Venustiano Carranza
CDSG-VC-AP12224,Poste C5,19.422016,-99.104085,Venustiano Carranza
CDSG-VC-AP12225,Poste C5,19.421169,-99.101046,Venustiano Carranza
CDSG-VC-AP12226,Poste C5,19.420808,-99.099779,Venustiano Carranza
CDSG-VC-AP12227,Poste C5,19.423379,-99.107239,Venustiano Carranza
CDSG-VC-AP12228,Poste C5,19.419488,-99.100616,Venustiano Carranza
CDSG-VC-AP12229,Poste C5,19.418236,-99.109521,Venustiano Carranza
CDSG-VC-AP12230,Poste C5,19.412756,-99.113585,Venustiano Carranza
CDSG-VC-AP12231,Poste C5,19.412221,-99.103002,Venustiano Carranza
CDSG-VC-AP12232,Poste C5,19.426815,-99.112142,Venustiano Carranza
CDSG-VC-AP12233,Poste C5,19.416943,-99.109749,Venustiano Carranza
CDSG-VC-AP12234,Poste C5,19.415866,-99.125608,Venustiano Carranza
CDSG-VC-AP12235,Poste C5,19.417384,-99.126485,Venustiano Carranza
CDSG-VC-AP12236,Poste C5,19.410938,-99.117451,Venustiano Carranza
CDSG-VC-AP12237,Poste C5,19.407669,-99.113591,Venustiano Carranza
CDSG-VC-AP12238,Poste C5,19.406169,-99.110848,Iztacalco
CDSG-VC-AP12239,Poste C5,19.406955,-99.112981,Venustiano Carranza
CDSG-VC-AP12240,Poste C5,19.40961,-99.100276,Venustiano Carranza
CDSG-VC-AP12241,Poste C5,19.40817,-99.105619,Venustiano Carranza
CDSG-VC-AP12242,Poste C5,19.408414,-99.106886,Venustiano Carranza
CDSG-VC-AP12243,Poste C5,19.408395,-99.108067,Venustiano Carranza
CDSG-VC-AP12245,Poste C5,19.407822,-99.10509,Venustiano Carranza
CDSG-VC-AP12246,Poste C5,19.40847,-99.118058,Venustiano Carranza
CDSG-VC-AP12247,Poste C5,19.410794,-99.115822,Venustiano Carranza
CDSG-VC-AP12248,Poste C5,19.420323,-99.124277,Venustiano Carranza
CDSG-VC-AP12249,Poste C5,19.422184,-99.124184,Venustiano Carranza
CDSG-VC-AP12250,Poste C5,19.427654,-99.107432,Venustiano Carranza
CDSG-VC-AP12251,Poste C5,19.429497,-99.107986,Venustiano Carranza
CDSG-VC-AP12252,Poste C5,19.430282,-99.109567,Venustiano Carranza
CDSG-VC-AP12253,Poste C5,19.43275,-99.109102,Venustiano Carranza
CDSG-VC-AP12254,Poste C5,19.428511,-99.109919,Venustiano Carranza
CDSG-VC-AP12255,Poste C5,19.429163,-99.10728,Venustiano Carranza
CDSG-VC-AP12256,Poste C5,19.427049,-99.106193,Venustiano Carranza
CDSG-VC-AP12257,Poste C5,19.426372,-99.105031,Venustiano Carranza
CDSG-VC-AP12258,Poste C5,19.424919,-99.101953,Venustiano Carranza
CDSG-VC-AP12259,Poste C5,19.42583,-99.103782,Venustiano Carranza
CDSG-VC-AP12260,Poste C5,19.430514,-99.110503,Venustiano Carranza
CDSG-VC-AP12261,Poste C5,19.429009,-99.110542,Venustiano Carranza
CDSG-VC-AP12262,Poste C5,19.428062,-99.104879,Venustiano Carranza
CDSG-VC-AP12263,Poste C5,19.430176,-99.106033,Venustiano Carranza
CDSG-VC-AP12264,Poste C5,19.440005,-99.095341,Venustiano Carranza
CDSG-VC-AP12265,Poste C5,19.435783,-99.098035,Venustiano Carranza
CDSG-VC-AP12266,Poste C5,19.429889,-99.101937,Venustiano Carranza
CDSG-VC-AP12267,Poste C5,19.432231,-99.099366,Venustiano Carranza
CDSG-VC-AP12268,Poste C5,19.434653,-99.099825,Venustiano Carranza
CDSG-VC-AP12269,Poste C5,19.434174,-99.09891,Venustiano Carranza
CDSG-VC-AP12270,Poste C5,19.433716,-99.093947,Venustiano Carranza
CDSG-VC-AP12271,Poste C5,19.434981,-99.095081,Venustiano Carranza
CDSG-VC-AP12272,Poste C5,19.435758,-99.09411,Venustiano Carranza
CDSG-VC-AP12273,Poste C5,19.438694,-99.09616,Venustiano Carranza
CDSG-VC-AP12274,Poste C5,19.433567,-99.101825,Venustiano Carranza
CDSG-VC-AP12275,Poste C5,19.427558,-99.100592,Venustiano Carranza
CDSG-VC-AP12276,Poste C5,19.437828,-99.094283,Venustiano Carranza
CDSG-VC-AP12277,Poste C5,19.432883,-99.096261,Venustiano Carranza
CDSG-VC-AP12278,Poste C5,19.430787,-99.096222,Venustiano Carranza
CDSG-VC-AP12279,Poste C5,19.429478,-99.093706,Venustiano Carranza
CDSG-VC-AP12280,Poste C5,19.431718,-99.095708,Venustiano Carranza
CDSG-VC-AP12281,Poste C5,19.43454,-99.09147,Venustiano Carranza
CDSG-VC-AP12282,Poste C5,19.434294,-99.095052,Venustiano Carranza
CDSG-VC-AP12283,Poste C5,19.439084,-99.095169,Venustiano Carranza
CDSG-VC-AP12284,Poste C5,19.449495,-99.123633,Venustiano Carranza
CDSG-VC-AP12285,Poste C5,19.446648,-99.124145,Venustiano Carranza
CDSG-VC-AP12286,Poste C5,19.438901,-99.114517,Venustiano Carranza
CDSG-VC-AP12287,Poste C5,19.447309,-99.12245,Venustiano Carranza
CDSG-VC-AP12288,Poste C5,19.439106,-99.118404,Venustiano Carranza
CDSG-VC-AP12289,Poste C5,19.443182,-99.117588,Venustiano Carranza
CDSG-VC-AP12290,Poste C5,19.446171,-99.121248,Venustiano Carranza
CDSG-VC-AP12291,Poste C5,19.445385,-99.121381,Venustiano Carranza
CDSG-VC-AP12292,Poste C5,19.439786,-99.115204,Venustiano Carranza
CDSG-VC-AP12293,Poste C5,19.444266,-99.119561,Venustiano Carranza
CDSG-VC-AP12294,Poste C5,19.439964,-99.119224,Venustiano Carranza
CDSG-VC-AP12295,Poste C5,19.440914,-99.117177,Venustiano Carranza
CDSG-VC-AP12296,Poste C5,19.444131,-99.118513,Venustiano Carranza
CDSG-VC-AP12297,Poste C5,19.442206,-99.118473,Venustiano Carranza
CDSG-VC-AP12298,Poste C5,19.443155,-99.118541,Venustiano Carranza
CDSG-VC-AP12299,Poste C5,19.442349,-99.120826,Venustiano Carranza
CDSG-VC-AP12300,Poste C5,19.438402,-99.119306,Venustiano Carranza
CDSG-VC-AP12301,Poste C5,19.439267,-99.121205,Venustiano Carranza
CDSG-VC-AP12302,Poste C5,19.446396,-99.122725,Venustiano Carranza
CDSG-VC-AP12303,Poste C5,19.447168,-99.125523,Venustiano Carranza
CDSG-VC-AP12304,Poste C5,19.445883,-99.119676,Venustiano Carranza
CDSG-VC-AP12305,Poste C5,19.448663,-99.12528,Venustiano Carranza
CDSG-VC-AP12306,Poste C5,19.438836,-99.115984,Venustiano Carranza
CDSG-VC-AP12307,Poste C5,19.453,-99.122,Venustiano Carranza
CDSG-VC-AP12308,Poste C5,19.456409,-99.12328,Venustiano Carranza
CDSG-VC-AP12309,Poste C5,19.454638,-99.123256,Venustiano Carranza
CDSG-VC-AP12310,Poste C5,19.453761,-99.123055,Venustiano Carranza
CDSG-VC-AP12311,Poste C5,19.453002,-99.123169,Venustiano Carranza
CDSG-VC-AP12312,Poste C5,19.451637,-99.123568,Venustiano Carranza
CDSG-VC-AP12313,Poste C5,19.45218,-99.122339,Venustiano Carranza
CDSG-VC-AP12314,Poste C5,19.436802,-99.117888,Venustiano Carranza
CDSG-VC-AP12315,Poste C5,19.435996,-99.119564,Venustiano Carranza
CDSG-VC-AP12316,Poste C5,19.43839,-99.121195,Venustiano Carranza
CDSG-VC-AP12317,Poste C5,19.436973,-99.119479,Venustiano Carranza
CDSG-VC-AP12318,Poste C5,19.435075,-99.119716,Venustiano Carranza
CDSG-VC-AP12319,Poste C5,19.438374,-99.086405,Venustiano Carranza
CDSG-VC-AP12320,Poste C5,19.440455,-99.080175,Venustiano Carranza
CDSG-VC-AP12321,Poste C5,19.439307,-99.081718,Venustiano Carranza
CDSG-VC-AP12322,Poste C5,19.44042,-99.07927,Venustiano Carranza
CDSG-VC-AP12323,Poste C5,19.438159,-99.082632,Venustiano Carranza
CDSG-VC-AP12324,Poste C5,19.441917,-99.086216,Venustiano Carranza
CDSG-VC-AP12325,Poste C5,19.444619,-99.085084,Venustiano Carranza
CDSG-VC-AP12326,Poste C5,19.440109,-99.08732,Venustiano Carranza
CDSG-VC-AP12327,Poste C5,19.442602,-99.090122,Venustiano Carranza
CDSG-VC-AP12328,Poste C5,19.452272,-99.119757,Venustiano Carranza
CDSG-VC-AP12329,Poste C5,19.438238,-99.103752,Venustiano Carranza
CDSG-VC-AP12330,Poste C5,19.438726,-99.104905,Venustiano Carranza
CDSG-VC-AP12331,Poste C5,19.439081,-99.10059,Venustiano Carranza
CDSG-VC-AP12332,Poste C5,19.440111,-99.100267,Venustiano Carranza
CDSG-VC-AP12333,Poste C5,19.441929,-99.09841,Venustiano Carranza
CDSG-VC-AP12334,Poste C5,19.441207,-99.096161,Venustiano Carranza
CDSG-VC-AP12335,Poste C5,19.441724,-99.09297,Venustiano Carranza
CDSG-VC-AP12336,Poste C5,19.444098,-99.097735,Venustiano Carranza
CDSG-VC-AP12337,Poste C5,19.442925,-99.094181,Venustiano Carranza
CDSG-VC-AP12338,Poste C5,19.443495,-99.092914,Venustiano Carranza
CDSG-VC-AP12339,Poste C5,19.444957,-99.097278,Venustiano Carranza
CDSG-VC-AP12340,Poste C5,19.410193,-99.12327,Venustiano Carranza
CDSG-VC-AP12341,Poste C5,19.410589,-99.125394,Venustiano Carranza
CDSG-VC-AP12342,Poste C5,19.410174,-99.124222,Venustiano Carranza
CDSG-VC-AP12343,Poste C5,19.448798,-99.097061,Venustiano Carranza
CDSG-VC-AP12344,Poste C5,19.447288,-99.097642,Venustiano Carranza
CDSG-VC-AP12345,Poste C5,19.44859,-99.095937,Venustiano Carranza
CDSG-VC-AP12346,Poste C5,19.422796,-99.099627,Venustiano Carranza
CDSG-VC-AP12347,Poste C5,19.422083,-99.097265,Venustiano Carranza
CDSG-VC-AP12348,Poste C5,19.456558,-99.117436,Venustiano Carranza
CDSG-VC-AP12349,Poste C5,19.456358,-99.118474,Venustiano Carranza
CDSG-VC-AP12350,Poste C5,19.45586,-99.11956,Venustiano Carranza
CDSG-VC-AP12351,Poste C5,19.457802,-99.120809,Venustiano Carranza
CDSG-VC-AP12352,Poste C5,19.457108,-99.119065,Venustiano Carranza
CDSG-VC-AP13795,Poste C5,19.436069,-99.121176,Venustiano Carranza
CDSG-VC-AP16988,Poste C5,19.420676,-99.072822,Venustiano Carranza
CDSG-VC-AP16989,Poste C5,19.417965,-99.123028,Venustiano Carranza
CDSG-VC-AP16990,Poste C5,19.425498,-99.099791,Venustiano Carranza
CDSG-VC-AP16991,Poste C5,19.428353,-99.102146,Venustiano Carranza
CDSG-VC-AP16992,Poste C5,19.408708,-99.079684,Venustiano Carranza
CDSG-VC-AP16993,Poste C5,19.407425,-99.079302,Venustiano Carranza
CDSG-VC-AP16994,Poste C5,19.43973,-99.102257,Venustiano Carranza
CDSG-VC-AP16995,Poste C5,19.442317,-99.099563,Venustiano Carranza
CDSG-VC-AP16996,Poste C5,19.447542,-99.096327,Venustiano Carranza
CDSG-VC-AP16997,Poste C5,19.41232,-99.085934,Venustiano Carranza
CDSG-VC-AP16998,Poste C5,19.409454,-99.087085,Venustiano Carranza
CDSG-VC-AP16999,Poste C5,19.408859,-99.09229,Venustiano Carranza
CDSG-XO-AP00072,Poste C5,19.2513,-99.099356,Xochimilco
CDSG-XO-AP00196,Poste C5,19.297505,-99.094737,Xochimilco
CDSG-XO-AP00197,Poste C5,19.287007,-99.103027,Xochimilco
CDSG-XO-AP00198,Poste C5,19.282936,-99.117259,Xochimilco
CDSG-XO-AP00199,Poste C5,19.290318,-99.102072,Xochimilco
CDSG-XO-AP00200,Poste C5,19.242257,-99.071429,Xochimilco
CDSG-XO-AP00201,Poste C5,19.273811,-99.119895,Xochimilco
CDSG-XO-AP00222,Poste C5,19.23211,-99.119303,Xochimilco
CDSG-XO-AP00223,Poste C5,19.274931,-99.135556,Xochimilco
CDSG-XO-AP00831,Poste C5,19.262018,-99.101172,Xochimilco
CDSG-XO-AP00873,Poste C5,19.212833,-99.128259,Xochimilco
CDSG-XO-AP01013,Poste C5,19.21961,-99.12154,Xochimilco
CDSG-XO-AP01014,Poste C5,19.247192,-99.126095,Xochimilco
CDSG-XO-AP01015,Poste C5,19.260409,-99.034683,Xochimilco
CDSG-XO-AP01016,Poste C5,19.242257,-99.11838,Xochimilco
CDSG-XO-AP01017,Poste C5,19.198335,-99.122816,Xochimilco
CDSG-XO-AP01018,Poste C5,19.267374,-99.129344,Xochimilco
CDSG-XO-AP01019,Poste C5,19.273397,-99.13616,Xochimilco
CDSG-XO-AP01021,Poste C5,19.259119,-99.026112,Xochimilco
CDSG-XO-AP01022,Poste C5,19.256137,-99.131007,Xochimilco
CDSG-XO-AP01023,Poste C5,19.248558,-99.123507,Xochimilco
CDSG-XO-AP01024,Poste C5,19.2275,-99.107621,Xochimilco
CDSG-XO-AP01025,Poste C5,19.262175,-99.127462,Xochimilco
CDSG-XO-AP01026,Poste C5,19.263884,-99.119334,Xochimilco
CDSG-XO-AP01027,Poste C5,19.246851,-99.08365,Xochimilco
CDSG-XO-AP01028,Poste C5,19.254659,-99.114421,Xochimilco
CDSG-XO-AP01029,Poste C5,19.260982,-99.130264,Xochimilco
CDSG-XO-AP01030,Poste C5,19.267563,-99.111051,Xochimilco
CDSG-XO-AP01031,Poste C5,19.275059,-99.132699,Xochimilco
CDSG-XO-AP01032,Poste C5,19.280217,-99.11996,Xochimilco
CDSG-XO-AP01033,Poste C5,19.255003,-99.010966,Xochimilco
CDSG-XO-AP01034,Poste C5,19.259701,-99.10522,Xochimilco
CDSG-XO-AP01035,Poste C5,19.25713,-99.0179,Xochimilco
CDSG-XO-AP01036,Poste C5,19.271018,-99.123839,Xochimilco
CDSG-XO-AP01037,Poste C5,19.244134,-99.014208,Xochimilco
CDSG-XO-AP01038,Poste C5,19.257029,-99.037347,Xochimilco
